X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.26651,43.8131332,52377,GO-20151909157,2015-11-06T05:00:00.000Z,2015-11-06T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2015,November,6,310,Friday    ,14,2015,November,6,310,Friday    ,14,Theft Over,D42,129,Agincourt North (129),43.8131332,-79.26651,1711
-79.388717699999987,43.6439705,46181,GO-20151939892,2015-11-11T05:00:00.000Z,2015-11-11T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,November,11,315,Wednesday ,18,2015,November,11,315,Wednesday ,17,Theft Over,D52,77,Waterfront Communities-The Island (77),43.6439705,-79.3887177,1712
-79.3795776,43.656292,52392,GO-2017856356,2015-11-12T05:00:00.000Z,2017-05-15T04:00:00.000Z,Other,2130,210,Theft Over,2017,May,15,135,Monday    ,14,2015,November,12,316,Thursday  ,12,Theft Over,D51,75,Church-Yonge Corridor (75),43.656292,-79.3795776,1713
-79.4236755,43.7266808,46187,GO-20152071220,2015-11-11T05:00:00.000Z,2015-12-03T05:00:00.000Z,House,2130,210,Theft Over,2015,December,3,337,Thursday  ,11,2015,November,11,315,Wednesday ,10,Theft Over,D32,39,Bedford Park-Nortown (39),43.7266808,-79.4236755,1714
-79.499801599999984,43.774353,46225,GO-20152023840,2015-11-11T05:00:00.000Z,2015-11-25T05:00:00.000Z,Other,2130,210,Theft Over,2015,November,25,329,Wednesday ,17,2015,November,11,315,Wednesday ,17,Theft Over,D31,27,York University Heights (27),43.774353,-79.4998016,1715
-79.534172100000021,43.7152061,52395,GO-20151984834,2015-11-12T05:00:00.000Z,2015-11-19T05:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2015,November,19,323,Thursday  ,11,2015,November,12,316,Thursday  ,11,Theft Over,D31,23,Pelmo Park-Humberlea (23),43.7152061,-79.5341721,1716
-79.320335400000019,43.769531299999983,46277,GO-20152095025,2015-11-16T05:00:00.000Z,2015-12-07T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,December,7,341,Monday    ,9,2015,November,16,320,Monday    ,16,Theft Over,D42,118,Tam O'Shanter-Sullivan (118),43.7695313,-79.3203354,1717
-79.4376144,43.655090299999983,52403,GO-20151119830,2015-03-05T05:00:00.000Z,2015-07-05T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,July,5,186,Sunday    ,17,2015,March,5,64,Thursday  ,8,Theft Over,D11,83,Dufferin Grove (83),43.6550903,-79.4376144,1718
-79.3842087,43.6708069,46325,GO-20151883267,2015-10-23T04:00:00.000Z,2015-11-02T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,November,2,306,Monday    ,11,2015,October,23,296,Friday    ,19,Theft Over,D51,98,Rosedale-Moore Park (98),43.6708069,-79.3842087,1719
-79.3485413,43.6663589,52404,GO-2015610611,2015-03-05T05:00:00.000Z,2015-04-13T04:00:00.000Z,Commercial,2130,200,Theft From Mail / Bag / Key,2015,April,13,103,Monday    ,14,2015,March,5,64,Thursday  ,9,Theft Over,D55,68,North Riverdale (68),43.6663589,-79.3485413,1720
-79.5955658,43.6867599,46332,GO-20151858221,2015-10-29T04:00:00.000Z,2015-10-29T04:00:00.000Z,Commercial,2130,211,Theft Over - Distraction,2015,October,29,302,Thursday  ,9,2015,October,29,302,Thursday  ,9,Theft Over,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,1721
-79.5104599,43.6606331,46362,GO-20151856682,2015-10-29T04:00:00.000Z,2015-10-29T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2015,October,29,302,Thursday  ,2,2015,October,29,302,Thursday  ,1,Theft Over,D22,9,Edenbridge-Humber Valley (9),43.6606331,-79.5104599,1722
-79.296531699999989,43.8242569,46380,GO-20151860349,2015-10-29T04:00:00.000Z,2015-10-29T04:00:00.000Z,Outside,2130,210,Theft Over,2015,October,29,302,Thursday  ,15,2015,October,29,302,Thursday  ,1,Theft Over,D42,130,Milliken (130),43.8242569,-79.2965317,1723
-79.3714676,43.6494522,46415,GO-20151120849,2015-07-03T04:00:00.000Z,2015-07-03T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,July,3,184,Friday    ,15,2015,July,3,184,Friday    ,12,Theft Over,D51,73,Moss Park (73),43.6494522,-79.3714676,1724
-79.3640289,43.6512756,46429,GO-20151109375,2015-07-03T04:00:00.000Z,2015-07-03T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,July,3,184,Friday    ,23,2015,July,3,184,Friday    ,21,Theft Over,D51,73,Moss Park (73),43.6512756,-79.3640289,1725
-79.398201,43.6582603,46437,GO-20151119684,2015-07-03T04:00:00.000Z,2015-07-03T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2015,July,3,184,Friday    ,12,2015,July,3,184,Friday    ,11,Theft Over,D52,79,University (79),43.6582603,-79.398201,1726
-79.2886963,43.6920891,46497,GO-20152033941,2015-11-19T05:00:00.000Z,2015-11-27T05:00:00.000Z,Other,2130,210,Theft Over,2015,November,27,331,Friday    ,10,2015,November,19,323,Thursday  ,2,Theft Over,D54,121,Oakridge (121),43.6920891,-79.2886963,1727
-79.6113205,43.710689499999987,46504,GO-20159005155,2015-07-13T04:00:00.000Z,2015-07-30T04:00:00.000Z,Other,2130,210,Theft Over,2015,July,30,211,Thursday  ,12,2015,July,13,194,Monday    ,12,Theft Over,D23,1,West Humber-Clairville (1),43.7106895,-79.6113205,1728
-79.245903,43.7150421,46505,GO-20151301550,2015-07-13T04:00:00.000Z,2015-07-30T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,July,30,211,Thursday  ,8,2015,July,13,194,Monday    ,20,Theft Over,D41,123,Cliffcrest (123),43.7150421,-79.245903,1729
-79.4917068,43.6321907,46537,GO-20151992652,2015-11-19T05:00:00.000Z,2015-11-20T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,November,20,324,Friday    ,15,2015,November,19,323,Thursday  ,19,Theft Over,D22,16,Stonegate-Queensway (16),43.6321907,-79.4917068,1730
-79.5623779,43.7025948,46592,GO-20152027904,2015-11-25T05:00:00.000Z,2015-11-26T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,November,26,330,Thursday  ,11,2015,November,25,329,Wednesday ,19,Theft Over,D23,1,West Humber-Clairville (1),43.7025948,-79.5623779,1731
-79.4152832,43.7786827,46693,GO-20152025511,2015-11-25T05:00:00.000Z,2015-11-25T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,November,25,329,Wednesday ,23,2015,November,25,329,Wednesday ,23,Theft Over,D32,51,Willowdale East (51),43.7786827,-79.4152832,1732
-79.3426666,43.6906204,46720,GO-20152179674,2015-12-03T05:00:00.000Z,2015-12-20T05:00:00.000Z,Apartment,2130,210,Theft Over,2015,December,20,354,Sunday    ,14,2015,December,3,337,Thursday  ,9,Theft Over,D54,58,Old East York (58),43.6906204,-79.3426666,1733
-79.5344009,43.767196699999985,46725,GO-20152077473,2015-12-03T05:00:00.000Z,2015-12-04T05:00:00.000Z,Outside,2130,210,Theft Over,2015,December,4,338,Friday    ,11,2015,December,3,337,Thursday  ,10,Theft Over,D31,21,Humber Summit (21),43.7671967,-79.5344009,1734
-79.4197083,43.7341347,46782,GO-20151365799,2015-08-04T04:00:00.000Z,2015-08-09T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,9,221,Sunday    ,19,2015,August,4,216,Tuesday   ,17,Theft Over,D32,39,Bedford Park-Nortown (39),43.7341347,-79.4197083,1735
-79.4987411,43.766799900000017,46784,GO-20159005368,2015-08-04T04:00:00.000Z,2015-08-05T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2015,August,5,217,Wednesday ,19,2015,August,4,216,Tuesday   ,14,Theft Over,D31,27,York University Heights (27),43.7667999,-79.4987411,1736
-79.5454941,43.6835518,46788,GO-20151337585,2015-08-04T04:00:00.000Z,2015-08-05T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,August,5,217,Wednesday ,6,2015,August,4,216,Tuesday   ,21,Theft Over,D23,7,Willowridge-Martingrove-Richview (7),43.6835518,-79.5454941,1737
-79.4714813,43.7678299,46842,GO-20151396510,2015-08-11T04:00:00.000Z,2015-08-14T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,August,14,226,Friday    ,15,2015,August,11,223,Tuesday   ,22,Theft Over,D32,27,York University Heights (27),43.7678299,-79.4714813,1738
-79.326316800000015,43.7185402,46879,GO-2016303410,2015-07-13T04:00:00.000Z,2016-02-20T05:00:00.000Z,Apartment,2130,210,Theft Over,2016,February,20,51,Saturday  ,14,2015,July,13,194,Monday    ,0,Theft Over,D54,44,Flemingdon Park (44),43.7185402,-79.3263168,1739
-79.5266037,43.6823387,46903,GO-20151424907,2015-08-11T04:00:00.000Z,2015-08-19T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,August,19,231,Wednesday ,7,2015,August,11,223,Tuesday   ,14,Theft Over,D22,8,Humber Heights-Westmount (8),43.6823387,-79.5266037,1740
-79.5588531,43.734275799999985,46904,GO-20151409994,2015-08-12T04:00:00.000Z,2015-08-17T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,17,229,Monday    ,16,2015,August,12,224,Wednesday ,14,Theft Over,D23,3,Thistletown-Beaumond Heights (3),43.7342758,-79.5588531,1741
-79.394142200000019,43.6687202,46905,GO-20151389996,2015-08-12T04:00:00.000Z,2015-08-17T04:00:00.000Z,Other,2130,210,Theft Over,2015,August,17,229,Monday    ,15,2015,August,12,224,Wednesday ,12,Theft Over,D52,95,Annex (95),43.6687202,-79.3941422,1742
-79.4895172,43.6251068,46920,GO-20151441538,2015-08-12T04:00:00.000Z,2015-08-21T04:00:00.000Z,Outside,2130,210,Theft Over,2015,August,21,233,Friday    ,19,2015,August,12,224,Wednesday ,16,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),43.6251068,-79.4895172,1743
-79.2746506,43.776947,46929,GO-20151446315,2015-08-14T04:00:00.000Z,2015-08-22T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,August,22,234,Saturday  ,15,2015,August,14,226,Friday    ,1,Theft Over,D41,127,Bendale (127),43.776947,-79.2746506,1744
-79.2758408,43.7599525,46931,GO-20151455496,2015-08-14T04:00:00.000Z,2015-08-24T04:00:00.000Z,Outside,2130,210,Theft Over,2015,August,24,236,Monday    ,12,2015,August,14,226,Friday    ,0,Theft Over,D41,126,Dorset Park (126),43.7599525,-79.2758408,1745
-79.3193359,43.7969971,46932,GO-20151413028,2015-08-14T04:00:00.000Z,2015-08-17T04:00:00.000Z,Outside,2130,210,Theft Over,2015,August,17,229,Monday    ,9,2015,August,14,226,Friday    ,15,Theft Over,D42,117,L'Amoreaux (117),43.7969971,-79.3193359,1746
-79.52024080000001,43.5974464,46936,GO-20151414451,2015-08-14T04:00:00.000Z,2015-08-17T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,17,229,Monday    ,13,2015,August,14,226,Friday    ,16,Theft Over,D22,18,New Toronto (18),43.5974464,-79.5202408,1747
-79.3480911,43.6602783,47007,GO-20151384395,2015-08-12T04:00:00.000Z,2015-08-12T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,August,12,224,Wednesday ,16,2015,August,12,224,Wednesday ,9,Theft Over,D55,70,South Riverdale (70),43.6602783,-79.3480911,1748
-79.302101099999987,43.723384899999985,47031,GO-20152232482,2015-10-30T04:00:00.000Z,2015-12-30T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,December,30,364,Wednesday ,12,2015,October,30,303,Friday    ,0,Theft Over,D41,120,Clairlea-Birchmount (120),43.7233849,-79.3021011,1749
-79.363884,43.7444687,47041,GO-20151870684,2015-10-30T04:00:00.000Z,2015-10-31T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2015,October,31,304,Saturday  ,9,2015,October,30,303,Friday    ,20,Theft Over,D33,42,Banbury-Don Mills (42),43.7444687,-79.363884,1750
-79.5268936,43.6478882,47050,GO-20151386321,2015-08-12T04:00:00.000Z,2015-08-12T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,August,12,224,Wednesday ,22,2015,August,12,224,Wednesday ,14,Theft Over,D22,14,Islington-City Centre West (14),43.6478882,-79.5268936,1751
-79.4957047,43.6762047,47065,GO-20151397359,2015-08-14T04:00:00.000Z,2015-08-14T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,14,226,Friday    ,18,2015,August,14,226,Friday    ,17,Theft Over,D12,111,Rockcliffe-Smythe (111),43.6762047,-79.4957047,1752
-79.5353317,43.7399406,47069,GO-20151480444,2015-08-14T04:00:00.000Z,2015-08-28T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,28,240,Friday    ,8,2015,August,14,226,Friday    ,8,Theft Over,D31,22,Humbermede (22),43.7399406,-79.5353317,1753
-79.3635483,43.661377,47104,GO-20151395250,2015-08-14T04:00:00.000Z,2015-08-14T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,August,14,226,Friday    ,20,2015,August,14,226,Friday    ,12,Theft Over,D51,72,Regent Park (72),43.661377,-79.3635483,1754
-79.3133469,43.716987599999989,47114,GO-20151895003,2015-10-30T04:00:00.000Z,2015-11-06T05:00:00.000Z,Outside,2130,210,Theft Over,2015,November,6,310,Friday    ,15,2015,October,30,303,Friday    ,12,Theft Over,D54,43,Victoria Village (43),43.7169876,-79.3133469,1755
-79.2564774,43.7853851,47147,GO-20151396698,2015-08-13T04:00:00.000Z,2015-08-14T04:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2015,August,14,226,Friday    ,15,2015,August,13,225,Thursday  ,20,Theft Over,D42,128,Agincourt South-Malvern West (128),43.7853851,-79.2564774,1756
-79.3983994,43.6508293,47162,GO-20152074129,2015-12-03T05:00:00.000Z,2015-12-03T05:00:00.000Z,Commercial,2130,200,Theft From Mail / Bag / Key,2015,December,3,337,Thursday  ,23,2015,December,3,337,Thursday  ,19,Theft Over,D14,78,Kensington-Chinatown (78),43.6508293,-79.3983994,1757
-79.3212357,43.6724739,47166,GO-20152121251,2015-12-10T05:00:00.000Z,2015-12-11T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,December,11,345,Friday    ,9,2015,December,10,344,Thursday  ,16,Theft Over,D55,65,Greenwood-Coxwell (65),43.6724739,-79.3212357,1758
-79.2786789,43.7593536,47173,GO-20152122420,2015-12-10T05:00:00.000Z,2015-12-11T05:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2015,December,11,345,Friday    ,12,2015,December,10,344,Thursday  ,23,Theft Over,D41,126,Dorset Park (126),43.7593536,-79.2786789,1759
-79.3770447,43.6601791,47182,GO-20152120942,2015-12-10T05:00:00.000Z,2015-12-11T05:00:00.000Z,Outside,2130,210,Theft Over,2015,December,11,345,Friday    ,8,2015,December,10,344,Thursday  ,18,Theft Over,D51,75,Church-Yonge Corridor (75),43.6601791,-79.3770447,1760
-79.5437546,43.5983849,47202,GO-20152117975,2015-12-10T05:00:00.000Z,2015-12-10T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,December,10,344,Thursday  ,18,2015,December,10,344,Thursday  ,18,Theft Over,D22,20,Alderwood (20),43.5983849,-79.5437546,1761
-79.4010391,43.7086563,47302,GO-20151518795,2015-08-28T04:00:00.000Z,2015-09-03T04:00:00.000Z,House,2130,210,Theft Over,2015,September,3,246,Thursday  ,8,2015,August,28,240,Friday    ,19,Theft Over,D53,100,Yonge-Eglinton (100),43.7086563,-79.4010391,1762
-79.4148483,43.6743393,47343,GO-20151479475,2015-08-28T04:00:00.000Z,2015-08-28T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,28,240,Friday    ,2,2015,August,28,240,Friday    ,2,Theft Over,D13,96,Casa Loma (96),43.6743393,-79.4148483,1763
-79.4992142,43.7652626,47347,GO-20151481882,2015-08-28T04:00:00.000Z,2015-08-28T04:00:00.000Z,Outside,2130,200,Theft From Mail / Bag / Key,2015,August,28,240,Friday    ,13,2015,August,28,240,Friday    ,13,Theft Over,D31,27,York University Heights (27),43.7652626,-79.4992142,1764
-79.5241547,43.7098923,47419,GO-20151469669,2015-08-21T04:00:00.000Z,2015-08-28T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2015,August,28,240,Friday    ,9,2015,August,21,233,Friday    ,16,Theft Over,D12,23,Pelmo Park-Humberlea (23),43.7098923,-79.5241547,1765
-79.3908005,43.8019981,47470,GO-20151628163,2015-08-28T04:00:00.000Z,2015-09-20T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,September,20,263,Sunday    ,18,2015,August,28,240,Friday    ,0,Theft Over,D33,49,Bayview Woods-Steeles (49),43.8019981,-79.3908005,1766
-79.304512,43.7072525,47491,GO-20151890685,2015-11-03T05:00:00.000Z,2015-11-03T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,November,3,307,Tuesday   ,17,2015,November,3,307,Tuesday   ,1,Theft Over,D54,54,O'Connor-Parkview (54),43.7072525,-79.304512,1767
-79.375900300000012,43.6604424,47497,GO-20151892945,2015-11-03T05:00:00.000Z,2015-11-03T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,November,3,307,Tuesday   ,21,2015,November,3,307,Tuesday   ,8,Theft Over,D51,73,Moss Park (73),43.6604424,-79.3759003,1768
-79.461723299999989,43.719188699999989,47498,GO-20151893308,2015-11-03T05:00:00.000Z,2015-11-04T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,November,4,308,Wednesday ,1,2015,November,3,307,Tuesday   ,22,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7191887,-79.4617233,1769
-79.490387,43.7006798,47504,GO-20152023589,2015-11-03T05:00:00.000Z,2015-11-25T05:00:00.000Z,House,2130,210,Theft Over,2015,November,25,329,Wednesday ,16,2015,November,3,307,Tuesday   ,9,Theft Over,D12,30,Brookhaven-Amesbury (30),43.7006798,-79.490387,1770
-79.4876251,43.6952248,47591,GO-20151894008,2015-11-04T05:00:00.000Z,2015-11-04T05:00:00.000Z,Apartment,2130,210,Theft Over,2015,November,4,308,Wednesday ,4,2015,November,4,308,Wednesday ,4,Theft Over,D12,30,Brookhaven-Amesbury (30),43.6952248,-79.4876251,1771
-79.3704834,43.7683449,47605,GO-20151489177,2015-08-29T04:00:00.000Z,2015-08-29T04:00:00.000Z,Apartment,2130,210,Theft Over,2015,August,29,241,Saturday  ,17,2015,August,29,241,Saturday  ,9,Theft Over,D33,52,Bayview Village (52),43.7683449,-79.3704834,1772
-79.3768387,43.6411552,47634,GO-20151459283,2015-08-22T04:00:00.000Z,2015-08-24T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,August,24,236,Monday    ,19,2015,August,22,234,Saturday  ,9,Theft Over,D52,77,Waterfront Communities-The Island (77),43.6411552,-79.3768387,1773
-79.3592453,43.649559,47654,GO-20151640214,2015-09-03T04:00:00.000Z,2015-09-23T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,September,23,266,Wednesday ,11,2015,September,3,246,Thursday  ,15,Theft Over,D51,77,Waterfront Communities-The Island (77),43.649559,-79.3592453,1774
-79.3827209,43.6395073,47677,GO-20151535053,2015-08-22T04:00:00.000Z,2015-09-05T04:00:00.000Z,Outside,2130,210,Theft Over,2015,September,5,248,Saturday  ,19,2015,August,22,234,Saturday  ,12,Theft Over,D52,77,Waterfront Communities-The Island (77),43.6395073,-79.3827209,1775
-79.459434499999986,43.6989326,47849,GO-20151519672,2015-09-03T04:00:00.000Z,2015-09-03T04:00:00.000Z,Commercial,2130,210,Theft Over,2015,September,3,246,Thursday  ,10,2015,September,3,246,Thursday  ,3,Theft Over,D13,108,Briar Hill-Belgravia (108),43.6989326,-79.4594345,1776
-79.261131299999988,43.773616799999985,47857,GO-20151545459,2015-09-03T04:00:00.000Z,2015-09-07T04:00:00.000Z,Outside,2130,210,Theft Over,2015,September,7,250,Monday    ,16,2015,September,3,246,Thursday  ,10,Theft Over,D43,127,Bendale (127),43.7736168,-79.2611313,1777
-79.502388,43.7668076,47860,GO-20151656990,2015-09-03T04:00:00.000Z,2015-09-25T04:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2015,September,25,268,Friday    ,9,2015,September,3,246,Thursday  ,0,Theft Over,D31,27,York University Heights (27),43.7668076,-79.502388,1778
-79.381286599999981,43.6532097,47867,GO-2016258219,2015-09-04T04:00:00.000Z,2016-02-12T05:00:00.000Z,Commercial,2130,210,Theft Over,2016,February,12,43,Friday    ,18,2015,September,4,247,Friday    ,9,Theft Over,D52,76,Bay Street Corridor (76),43.6532097,-79.3812866,1779
-79.3938599,43.6538239,47882,GO-20151529995,2015-09-04T04:00:00.000Z,2015-09-04T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,September,4,247,Friday    ,23,2015,September,4,247,Friday    ,20,Theft Over,D52,78,Kensington-Chinatown (78),43.6538239,-79.3938599,1780
-79.2665024,43.8080292,48004,GO-2016129159,2015-12-25T05:00:00.000Z,2016-01-22T05:00:00.000Z,Apartment,2130,210,Theft Over,2016,January,22,22,Friday    ,11,2015,December,25,359,Friday    ,0,Theft Over,D42,129,Agincourt North (129),43.8080292,-79.2665024,1781
-79.3756638,43.6568222,48014,GO-20167229,2015-12-28T05:00:00.000Z,2016-01-02T05:00:00.000Z,Commercial,2130,210,Theft Over,2016,January,2,2,Saturday  ,11,2015,December,28,362,Monday    ,11,Theft Over,D51,75,Church-Yonge Corridor (75),43.6568222,-79.3756638,1782
-79.5113297,43.6183968,48015,GO-2016557691,2015-12-28T05:00:00.000Z,2016-04-02T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,April,2,93,Saturday  ,11,2015,December,28,362,Monday    ,22,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),43.6183968,-79.5113297,1783
-79.4482651,43.7248802,48017,GO-20152223513,2015-12-28T05:00:00.000Z,2015-12-28T05:00:00.000Z,Commercial,2130,210,Theft Over,2015,December,28,362,Monday    ,22,2015,December,28,362,Monday    ,21,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7248802,-79.4482651,1784
-79.3433609,43.6574364,48025,GO-20152225580,2015-12-28T05:00:00.000Z,2015-12-29T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,December,29,363,Tuesday   ,9,2015,December,28,362,Monday    ,7,Theft Over,D55,70,South Riverdale (70),43.6574364,-79.3433609,1785
-79.5723648,43.723442099999986,48190,GO-20151500459,2015-08-31T04:00:00.000Z,2015-09-01T04:00:00.000Z,Other,2130,210,Theft Over,2015,September,1,244,Tuesday   ,9,2015,August,31,243,Monday    ,5,Theft Over,D23,4,Rexdale-Kipling (4),43.7234421,-79.5723648,1786
-79.38501740000001,43.7059669,48191,GO-20151712452,2015-08-31T04:00:00.000Z,2015-10-04T04:00:00.000Z,House,2130,210,Theft Over,2015,October,4,277,Sunday    ,12,2015,August,31,243,Monday    ,9,Theft Over,D53,99,Mount Pleasant East (99),43.7059669,-79.3850174,1787
-79.5046387,43.7216034,48221,GO-20151654105,2015-08-31T04:00:00.000Z,2015-09-24T04:00:00.000Z,House,2130,210,Theft Over,2015,September,24,267,Thursday  ,19,2015,August,31,243,Monday    ,9,Theft Over,D31,26,Downsview-Roding-CFB (26),43.7216034,-79.5046387,1788
-79.4716034,43.7048836,48273,GO-20151771532,2015-08-31T04:00:00.000Z,2015-10-14T04:00:00.000Z,Outside,2130,210,Theft Over,2015,October,14,287,Wednesday ,14,2015,August,31,243,Monday    ,7,Theft Over,D12,30,Brookhaven-Amesbury (30),43.7048836,-79.4716034,1789
